,overall_rating,potential,wage,release_clause_euro,reactions,value
2906,70,81,0.002202643,0.023960518,62,2400000.0
2907,60,60,0.0,0.001016082,55,160000.0
2908,59,71,0.0,0.001977106,53,240000.0
2909,59,68,0.00660793,0.001836956,55,200000.0
2910,54,57,0.0,0.000505538,52,80000.0
2911,51,61,0.0,0.000325346,38,40000.0
2912,60,80,0.00660793,0.023071754,48,425000.0
2913,58,65,0.002202643,0.002097234,55,180000.0
2914,50,58,0.002202643,0.000305325,40,40000.0
2915,68,68,0.00660793,0.005440794,66,900000.0
2916,57,66,0.002202643,0.001816935,61,160000.0
2917,56,71,0.0,0.001716828,46,190000.0
2918,72,72,0.008810573,0.014950923,70,2400000.0
2919,67,68,0.015418502,0.004745053,58,725000.0
2920,69,71,0.004405286,0.006441861,70,850000.0
2921,62,80,0.0,0.005440794,61,600000.0
2922,72,73,0.028634361,0.023960518,68,2400000.0
2923,62,71,0.002202643,0.003879131,62,450000.0
2924,63,69,0.0,0.004439728,51,500000.0
2925,71,79,0.037444934,0.023071754,68,3400000.0
2926,71,72,0.011013216,0.018454654,67,2800000.0
2927,68,68,0.00660793,0.009445059,64,925000.0
2928,71,74,0.013215859,0.01945572,70,2500000.0
2929,71,71,0.026431718,0.023960518,71,2400000.0
2930,54,69,0.0,0.001446541,52,130000.0
2931,70,70,0.022026432,0.010946658,71,1100000.0
2932,70,75,0.008810573,0.021958386,70,2000000.0
2933,65,65,0.004405286,0.002838022,62,400000.0
2934,71,74,0.015418502,0.022959452,66,3000000.0
2935,70,70,0.011013216,0.012448257,54,1600000.0
2936,63,80,0.00660793,0.010946658,54,800000.0
2937,52,62,0.002202643,0.000895954,37,80000.0
2938,66,67,0.0,0.005941328,67,750000.0
2939,63,70,0.0,0.003989249,66,450000.0
2940,65,65,0.004405286,0.002838022,50,400000.0
2941,54,74,0.0,0.001686796,44,140000.0
2942,62,62,0.004405286,0.002562729,57,300000.0
2943,69,75,0.022026432,0.010446125,61,1400000.0
2944,65,75,0.004405286,0.007442927,61,750000.0
2945,70,74,0.008810573,0.023071754,73,2300000.0
2946,51,65,0.0,0.000500533,41,60000.0
2947,73,73,0.04185022,0.027964782,73,3300000.0
2948,72,80,0.0,0.052991436,64,4600000.0
2949,68,71,0.011013216,0.010946658,65,1100000.0
2950,73,76,0.033039648,0.040978642,69,4900000.0
2951,65,67,0.0,0.00385911,62,550000.0
2952,73,76,0.019823789,0.038475977,70,3400000.0
2953,64,80,0.002202643,0.009445059,57,875000.0
2954,63,69,0.004405286,0.003503731,61,375000.0
2955,67,67,0.004405286,0.005941328,61,800000.0
2956,69,78,0.017621145,0.016953055,60,1600000.0
2957,62,69,0.019577911,0.023071754,53,2481203.671
2958,61,69,0.0,0.001967095,57,280000.0
2959,72,73,0.015418502,0.026963716,63,3000000.0
2960,60,79,0.0,0.004940261,47,450000.0
2961,70,70,0.019577911,0.023071754,66,2481203.671
2962,64,65,0.004405286,0.002752932,66,425000.0
2963,67,67,0.008810573,0.005941328,59,600000.0
2964,62,68,0.0,0.003088289,56,350000.0
2965,65,72,0.004405286,0.006942394,65,650000.0
2966,61,72,0.0,0.004935256,56,425000.0
2967,73,73,0.024229075,0.012448257,72,1700000.0
2968,69,72,0.004405286,0.009445059,62,875000.0
2969,62,76,0.004405286,0.008944526,53,650000.0
2970,65,70,0.008810573,0.023071754,57,700000.0
2971,61,61,0.002202643,0.001501599,67,250000.0
2972,73,73,0.00660793,0.021457853,70,2700000.0
2973,53,71,0.0,0.023071754,44,120000.0
2974,67,69,0.017621145,0.005941328,64,650000.0
2975,71,71,0.015418502,0.006441861,69,850000.0
2976,58,64,0.0,0.001256338,49,170000.0
2977,66,68,0.00660793,0.004514808,55,600000.0
2978,56,65,0.0,0.000805858,54,120000.0
2979,53,56,0.0,0.000490522,52,50000.0
2980,65,75,0.00660793,0.006942394,63,750000.0
2981,71,76,0.013215859,0.026963716,67,3200000.0
2982,61,64,0.0,0.00203717,58,230000.0
2983,70,71,0.00660793,0.009445059,72,1400000.0
2984,71,80,0.050660793,0.033470646,65,3200000.0
2985,54,66,0.0,0.00090096,53,110000.0
2986,62,73,0.0,0.003939195,59,500000.0
2987,66,67,0.004405286,0.004940261,64,575000.0
2988,67,67,0.00660793,0.023071754,60,625000.0
2989,64,64,0.004405286,0.002292441,51,325000.0
2990,56,66,0.0,0.023071754,48,150000.0
2991,68,68,0.035242291,0.023071754,67,950000.0
2992,52,67,0.0,0.000780832,38,90000.0
2993,68,68,0.026431718,0.008443993,62,850000.0
2994,59,71,0.00660793,0.002597767,53,280000.0
2995,61,61,0.0,0.001086157,61,170000.0
2996,66,73,0.024229075,0.023071754,63,925000.0
2997,71,71,0.008810573,0.01294879,68,1700000.0
2998,67,67,0.002202643,0.004940261,49,775000.0
2999,61,73,0.0,0.003238449,48,400000.0
3000,65,77,0.013215859,0.009445059,51,975000.0
3001,59,72,0.0,0.003018214,50,290000.0
3002,69,80,0.015418502,0.019956253,61,1800000.0
3003,67,67,0.00660793,0.006441861,65,750000.0
3004,66,66,0.00660793,0.003844094,75,625000.0
3005,73,73,0.0,0.028965849,63,2600000.0
3006,56,70,0.0,0.001716828,55,190000.0
3007,59,62,0.002202643,0.001761876,55,200000.0
3008,68,68,0.00660793,0.008443993,64,950000.0
3009,63,63,0.002202643,0.002087223,59,200000.0
3010,58,58,0.0,0.000946007,52,130000.0
3011,47,64,0.0,0.000430458,54,50000.0
3012,69,69,0.002202643,0.000425453,68,70000.0
3013,64,68,0.0,0.003253465,60,500000.0
3014,71,71,0.015418502,0.018955187,70,1800000.0
3015,72,75,0.028634361,0.030467448,69,3900000.0
3016,61,75,0.0,0.006441861,61,550000.0
3017,58,69,0.0,0.001791908,50,190000.0
3018,54,70,0.0,0.001491589,58,150000.0
3019,69,69,0.044052863,0.009445059,67,1000000.0
3020,68,68,0.011013216,0.005440794,73,775000.0
3021,54,68,0.0,0.00121129,42,120000.0
3022,65,76,0.011013216,0.023071754,53,825000.0
3023,56,62,0.0,0.000865922,47,120000.0
3024,52,59,0.0,0.00076081,51,70000.0
3025,69,69,0.011013216,0.007442927,78,950000.0
3026,69,70,0.008810573,0.010946658,65,1000000.0
3027,67,68,0.00660793,0.005941328,62,900000.0
3028,53,66,0.0,0.001021087,36,110000.0
3029,72,78,0.019823789,0.044982907,67,4300000.0
3030,70,75,0.028634361,0.01945572,55,2000000.0
3031,68,73,0.019823789,0.00794346,61,1200000.0
3032,59,68,0.0,0.001331418,52,180000.0
3033,71,71,0.017621145,0.016452522,67,1800000.0
3034,70,76,0.015418502,0.020456786,62,2400000.0
3035,68,68,0.002202643,0.006942394,70,850000.0
3036,65,65,0.013215859,0.00468499,56,575000.0
3037,64,75,0.004405286,0.007442927,54,775000.0
3038,71,74,0.019577911,0.023071754,72,2481203.671
3039,64,68,0.004405286,0.006441861,61,600000.0
3040,74,74,0.092511013,0.041479175,74,4400000.0
3041,59,67,0.0,0.001381471,48,170000.0
3042,69,69,0.013215859,0.009445059,67,875000.0
3043,63,68,0.0,0.003503731,57,500000.0
3044,72,72,0.013215859,0.016452522,71,1600000.0
3045,66,72,0.0,0.006942394,63,750000.0
3046,54,74,0.0,0.001561663,49,130000.0
3047,66,66,0.002202643,0.003313529,60,500000.0
3048,50,67,0.0,0.000560597,54,60000.0
3049,69,71,0.035242291,0.023071754,75,1300000.0
3050,72,82,0.039647577,0.040478109,65,3800000.0
3051,63,63,0.0,0.000500533,67,90000.0
3052,68,68,0.008810573,0.006942394,68,750000.0
3053,57,66,0.0,0.001301386,49,140000.0
3054,58,58,0.0,0.000500533,54,90000.0
3055,70,70,0.013215859,0.011947724,60,1200000.0
3056,67,74,0.004405286,0.008944526,61,1100000.0
3057,61,71,0.004405286,0.003738982,59,400000.0
3058,53,66,0.0,0.001241322,43,110000.0
3059,73,75,0.030837004,0.043981841,54,4900000.0
3060,73,76,0.070484581,0.039977576,74,4100000.0
3061,67,67,0.004405286,0.004940261,60,800000.0
3062,61,67,0.002202643,0.003088289,56,350000.0
3063,76,76,0.052863436,0.021958386,79,2300000.0
3064,66,66,0.004405286,0.00409436,60,475000.0
3065,61,63,0.0,0.023071754,51,250000.0
3066,75,75,0.024229075,0.003764009,70,450000.0
3067,66,66,0.008810573,0.023071754,56,90000.0
3068,60,65,0.002202643,0.002322473,55,230000.0
3069,59,76,0.0,0.002978172,50,300000.0
3070,54,72,0.0,0.023071754,50,130000.0
3071,63,74,0.0,0.004339622,51,550000.0
3072,60,66,0.0,0.001967095,60,280000.0
3073,74,74,0.044052863,0.044482374,73,4900000.0
3074,72,73,0.039647577,0.028965849,66,2900000.0
3075,62,72,0.004405286,0.003879131,53,375000.0
3076,74,74,0.019823789,0.011447191,69,1300000.0
3077,66,66,0.004405286,0.00409436,72,475000.0
3078,62,69,0.002202643,0.003443668,58,425000.0
3079,67,67,0.00660793,0.003879131,66,450000.0
3080,74,77,0.0,0.0569957,73,5000000.0
3081,60,73,0.002202643,0.004940261,59,375000.0
3082,65,66,0.00660793,0.005440794,60,525000.0
3083,67,76,0.004405286,0.010446125,56,1000000.0
3084,67,70,0.00660793,0.005941328,64,800000.0
3085,75,75,0.072687225,0.038475977,67,4000000.0
3086,66,73,0.052863436,0.023071754,66,925000.0
3087,69,75,0.066079295,0.023071754,63,1100000.0
3088,69,76,0.017621145,0.017453588,60,1500000.0
3089,71,79,0.017621145,0.021958386,60,2600000.0
3090,54,58,0.0,0.000530565,55,90000.0
3091,73,73,0.00660793,0.02095732,63,3100000.0
3092,65,65,0.004405286,0.002637809,63,400000.0
3093,69,69,0.015418502,0.007442927,64,1000000.0
3094,54,68,0.0,0.001221301,52,130000.0
3095,58,68,0.0,0.001421514,56,180000.0
3096,56,77,0.0,0.002142282,54,180000.0
3097,55,75,0.004405286,0.002367521,48,180000.0
3098,69,69,0.022026432,0.007442927,67,800000.0
3099,71,72,0.013215859,0.030967981,71,2800000.0
3100,65,65,0.002202643,0.003218428,62,375000.0
3101,56,63,0.0,0.001206285,56,130000.0
3102,68,71,0.011013216,0.010946658,57,950000.0
3103,64,66,0.013215859,0.023071754,59,550000.0
3104,77,77,0.066079295,0.037975444,75,4500000.0
3105,57,72,0.0,0.001716828,56,190000.0
3106,57,70,0.0,0.002312463,51,200000.0
3107,65,80,0.017621145,0.014950923,58,1200000.0
3108,69,72,0.046255507,0.023071754,65,1300000.0
3109,69,69,0.022026432,0.006441861,65,750000.0
3110,59,77,0.004405286,0.004044307,46,325000.0
3111,68,68,0.004405286,0.005440794,64,750000.0
3112,70,71,0.002202643,0.013949857,61,1700000.0
3113,70,70,0.004405286,0.009445059,65,1400000.0
3114,63,63,0.0,0.000590629,63,90000.0
3115,67,74,0.002202643,0.009445059,66,1100000.0
3116,66,66,0.0,0.003313529,60,500000.0
3117,61,67,0.002202643,0.004054318,58,350000.0
3118,65,86,0.017621145,0.016953055,52,1200000.0
3119,71,77,0.013215859,0.026963716,67,3200000.0
3120,62,70,0.0,0.003428652,65,450000.0
3121,64,64,0.002202643,0.003143348,62,475000.0
3122,71,72,0.0,0.030467448,70,2800000.0
3123,59,60,0.002202643,0.001216295,49,140000.0
3124,71,83,0.022026432,0.023071754,69,3700000.0
3125,60,61,0.00660793,0.001446541,60,170000.0
3126,70,70,0.013215859,0.011947724,66,1500000.0
3127,54,64,0.0,0.00076081,54,100000.0
3128,61,64,0.002202643,0.001922047,55,260000.0
3129,68,68,0.011013216,0.007442927,63,875000.0
3130,68,69,0.002202643,0.008443993,70,1000000.0
3131,62,62,0.00660793,0.001917042,58,240000.0
3132,66,66,0.004405286,0.002807991,56,425000.0
3133,69,69,0.00660793,0.005440794,63,700000.0
3134,73,73,0.04845815,0.031468514,66,3200000.0
3135,64,78,0.0,0.009445059,44,825000.0
3136,68,71,0.008810573,0.012448257,67,1200000.0
3137,66,71,0.00660793,0.006441861,64,850000.0
3138,66,66,0.008810573,0.00415943,59,675000.0
3139,65,73,0.004405286,0.005440794,57,675000.0
3140,68,79,0.008810573,0.014950923,62,1500000.0
3141,71,71,0.026431718,0.006441861,76,675000.0
3142,70,71,0.022026432,0.017453588,66,2100000.0
3143,64,65,0.002202643,0.003548779,61,525000.0
3144,63,69,0.0,0.003443668,61,425000.0
3145,67,76,0.0,0.00794346,65,1000000.0
3146,57,74,0.0,0.002337489,57,170000.0
3147,58,73,0.0,0.002062196,53,210000.0
3148,56,70,0.0,0.023071754,52,180000.0
3149,62,62,0.004405286,0.003163369,61,300000.0
3150,69,79,0.015418502,0.013449324,68,1500000.0
3151,69,77,0.017621145,0.015951989,65,1500000.0
3152,72,72,0.028634361,0.028465316,69,2700000.0
3153,63,63,0.013215859,0.023071754,59,325000.0
3154,69,69,0.002202643,0.00794346,64,1000000.0
3155,63,70,0.002202643,0.003989249,60,450000.0
3156,66,66,0.00660793,0.002908097,66,475000.0
3157,70,71,0.026431718,0.013449324,66,1600000.0
3158,67,67,0.00660793,0.005440794,57,775000.0
3159,65,65,0.0,0.00196209,57,300000.0
3160,63,68,0.002202643,0.002692868,63,350000.0
3161,67,67,0.008810573,0.00794346,69,825000.0
3162,74,74,0.026431718,0.015951989,71,1700000.0
3163,51,68,0.0,0.000625666,48,70000.0
3164,74,74,0.046255507,0.036473845,72,4100000.0
3165,67,67,0.011013216,0.005440794,62,750000.0
3166,51,61,0.0,0.00052556,48,50000.0
3167,69,78,0.004405286,0.010946658,67,1400000.0
3168,65,72,0.0,0.004654958,61,650000.0
3169,61,77,0.002202643,0.005941328,55,550000.0
3170,70,74,0.019823789,0.023071754,62,1900000.0
3171,70,75,0.044052863,0.023071754,65,2000000.0
3172,63,67,0.004405286,0.00355879,61,475000.0
3173,66,66,0.004405286,0.003658897,62,425000.0
3174,71,76,0.030837004,0.023071754,63,3200000.0
3175,49,57,0.0,0.000405432,45,40000.0
3176,70,71,0.028634361,0.010446125,57,1600000.0
3177,67,67,0.002202643,0.004940261,58,775000.0
3178,66,66,0.011013216,0.001266349,64,140000.0
3179,63,68,0.0,0.003178385,55,425000.0
3180,72,72,0.013215859,0.023459985,69,3100000.0
3181,63,63,0.002202643,0.00022524,66,40000.0
3182,70,70,0.022026432,0.01445039,73,1500000.0
3183,66,66,0.004405286,0.00446976,63,625000.0
3184,63,68,0.00660793,0.004254531,50,500000.0
3185,63,70,0.004405286,0.004404691,48,525000.0
3186,62,64,0.008810573,0.023071754,57,300000.0
3187,62,73,0.004405286,0.004404691,58,525000.0
3188,55,62,0.0,0.000805858,58,120000.0
3189,71,71,0.037444934,0.013449324,71,1400000.0
3190,71,73,0.013215859,0.03246958,72,3000000.0
3191,69,69,0.002202643,0.005941328,67,750000.0
3192,65,71,0.008810573,0.006942394,60,750000.0
3193,63,75,0.0,0.004940261,58,525000.0
3194,71,71,0.013215859,0.009945592,63,1600000.0
3195,61,70,0.0,0.002457617,54,325000.0
3196,72,73,0.035242291,0.037474911,75,3600000.0
3197,69,70,0.008810573,0.009445059,66,1200000.0
3198,59,71,0.002202643,0.002027159,50,220000.0
3199,68,72,0.017621145,0.006942394,56,800000.0
3200,54,74,0.0,0.001401493,54,130000.0
3201,49,62,0.0,0.000410437,46,40000.0
3202,63,73,0.00660793,0.005440794,60,575000.0
3203,72,82,0.028634361,0.047485572,66,5000000.0
3204,70,71,0.030837004,0.015951989,64,1600000.0
3205,71,71,0.015418502,0.010446125,68,1400000.0
3206,75,75,0.015418502,0.036974378,66,4900000.0
3207,68,77,0.008810573,0.009945592,63,1200000.0
3208,57,67,0.002202643,0.001271354,43,130000.0
3209,61,74,0.004405286,0.005941328,62,425000.0
3210,65,71,0.004405286,0.00446976,65,625000.0
3211,67,72,0.004405286,0.006942394,58,850000.0
3212,72,82,0.055066079,0.04548344,68,4300000.0
3213,73,74,0.019823789,0.029966915,72,3800000.0
3214,67,67,0.004405286,0.004329611,64,650000.0
3215,49,67,0.0,0.000590629,51,60000.0
3216,69,73,0.015418502,0.010946658,64,975000.0
3217,70,81,0.011013216,0.022458919,64,2700000.0
3218,66,76,0.0,0.010446125,66,925000.0
3219,66,66,0.0,0.003814062,64,500000.0
3220,71,72,0.0,0.031969047,67,2800000.0
3221,56,68,0.0,0.001296381,54,160000.0
3222,65,65,0.002202643,0.004664968,55,450000.0
3223,64,71,0.00660793,0.023071754,55,475000.0
3224,72,73,0.013215859,0.021457853,74,3000000.0
3225,71,72,0.04185022,0.023071754,60,1800000.0
3226,69,74,0.004405286,0.007442927,66,1000000.0
3227,60,68,0.0,0.002352505,57,230000.0
3228,64,74,0.002202643,0.005941328,62,725000.0
3229,66,74,0.015418502,0.023071754,72,700000.0
3230,60,70,0.008810573,0.003593827,60,325000.0
3231,61,76,0.004405286,0.006441861,61,500000.0
3232,62,75,0.002202643,0.005941328,58,575000.0
3233,60,67,0.0,0.001721834,46,210000.0
3234,69,78,0.019823789,0.01294879,65,1400000.0
3235,64,77,0.0,0.00794346,57,825000.0
3236,61,62,0.002202643,0.002227372,63,300000.0
3237,54,72,0.0,0.001351439,47,130000.0
3238,68,68,0.008810573,0.003879131,67,525000.0
3239,60,67,0.0,0.002002132,56,250000.0
3240,64,77,0.0,0.008944526,59,850000.0
3241,60,80,0.004405286,0.005440794,60,350000.0
3242,65,76,0.002202643,0.006942394,60,950000.0
3243,66,67,0.002202643,0.004940261,58,775000.0
3244,79,79,0.061674009,0.028465316,72,3000000.0
3245,62,62,0.0,0.000410437,43,70000.0
3246,73,73,0.044052863,0.032970113,71,3500000.0
3247,67,67,0.004405286,0.004254531,62,575000.0
3248,63,63,0.004405286,0.002782964,56,325000.0
3249,68,68,0.004405286,0.003989249,72,600000.0
3250,61,61,0.004405286,0.00203717,55,240000.0
3251,66,66,0.002202643,0.003618854,62,475000.0
3252,57,72,0.0,0.002192335,58,190000.0
3253,71,71,0.017621145,0.017453588,64,2500000.0
3254,64,71,0.0,0.005941328,65,525000.0
3255,67,70,0.004405286,0.007442927,62,975000.0
3256,63,63,0.0,0.00189702,57,270000.0
3257,65,66,0.004405286,0.003418641,49,525000.0
3258,61,63,0.002202643,0.002182324,55,260000.0
3259,52,69,0.0,0.001001066,40,100000.0
3260,69,72,0.011013216,0.01294879,64,1300000.0
3261,55,68,0.0,0.001616722,50,170000.0
3262,62,77,0.002202643,0.00794346,59,650000.0
3263,63,73,0.0,0.004289568,60,600000.0
3264,67,71,0.0,0.005941328,64,825000.0
3265,64,64,0.002202643,0.002752932,65,450000.0
3266,62,65,0.0,0.002417575,52,325000.0
3267,61,61,0.002202643,0.001336423,54,130000.0
3268,60,61,0.0,0.001591695,61,250000.0
3269,70,79,0.04185022,0.024961584,66,2400000.0
3270,66,66,0.002202643,0.00415943,71,675000.0
3271,64,68,0.0,0.003914169,65,600000.0
3272,63,63,0.002202643,0.002332484,62,290000.0
3273,69,69,0.0,0.010946658,61,1000000.0
3274,60,66,0.0,0.001796914,56,240000.0
3275,61,69,0.00660793,0.003503731,49,375000.0
3276,57,77,0.002202643,0.002838022,50,200000.0
3277,67,76,0.013215859,0.023071754,60,1000000.0
3278,64,64,0.00660793,0.002843028,64,270000.0
3279,55,65,0.002202643,0.001581684,54,140000.0
3280,60,72,0.0,0.00303323,40,375000.0
3281,71,71,0.017621145,0.017453588,67,1800000.0
3282,62,69,0.0,0.003018214,56,425000.0
3283,60,75,0.0,0.004720027,52,450000.0
3284,71,71,0.068281938,0.013449324,68,1400000.0
3285,48,58,0.002202643,0.000405432,48,40000.0
3286,70,70,0.015418502,0.011947724,67,1600000.0
3287,63,67,0.0,0.00355879,56,475000.0
3288,70,70,0.013215859,0.01445039,66,1400000.0
3289,57,68,0.0,0.001021087,55,140000.0
3290,52,67,0.0,0.000875933,49,100000.0
3291,68,68,0.00660793,0.00446976,65,725000.0
3292,68,68,0.004405286,0.006441861,66,850000.0
3293,73,73,0.061674009,0.023071754,68,4300000.0
3294,68,75,0.00660793,0.009445059,63,1100000.0
3295,74,74,0.050660793,0.03897651,74,4600000.0
3296,71,73,0.0,0.030967981,70,2800000.0
3297,63,63,0.00660793,0.001917042,57,240000.0
3298,61,72,0.004405286,0.00408435,60,425000.0
3299,74,74,0.011013216,0.023960518,70,3200000.0
3300,63,67,0.0,0.002587756,58,400000.0
3301,65,73,0.00660793,0.005941328,62,700000.0
3302,57,71,0.0,0.002552719,57,220000.0
3303,70,70,0.004405286,0.011947724,68,1500000.0
3304,58,70,0.0,0.001917042,57,180000.0
3305,66,69,0.002202643,0.007442927,63,825000.0
3306,71,71,0.052863436,0.017954121,66,1900000.0
3307,75,75,0.026431718,0.004664968,73,450000.0
3308,60,76,0.0,0.004940261,52,425000.0
3309,52,68,0.0,0.000765816,39,80000.0
3310,59,69,0.0,0.001776892,53,210000.0
3311,60,69,0.0,0.002617788,55,325000.0
3312,70,77,0.008810573,0.017954121,67,2500000.0
3313,71,71,0.008810573,0.01445039,74,2000000.0
3314,69,69,0.033039648,0.006942394,54,850000.0
3315,69,69,0.008810573,0.006942394,66,825000.0
3316,65,71,0.0,0.005941328,62,750000.0
3317,67,74,0.011013216,0.009445059,59,1100000.0
3318,68,68,0.00660793,0.006441861,58,925000.0
3319,69,76,0.004405286,0.010446125,70,1200000.0
3320,69,82,0.015418502,0.020456786,51,2000000.0
3321,70,70,0.011013216,0.011447191,63,1800000.0
3322,58,76,0.0,0.002592761,45,250000.0
3323,64,72,0.002202643,0.004254531,53,575000.0
3324,59,70,0.002202643,0.002277425,58,240000.0
3325,69,69,0.011013216,0.006942394,67,875000.0
3326,57,66,0.0,0.001496594,47,160000.0
3327,67,70,0.0,0.006942394,63,975000.0
3328,62,74,0.004405286,0.004689995,50,500000.0
3329,62,67,0.002202643,0.003588822,60,400000.0
3330,59,59,0.0,0.001086157,56,170000.0
3331,55,55,0.0,0.000475506,53,80000.0
3332,74,74,0.046255507,0.037474911,72,4200000.0
3333,66,66,0.00660793,0.005440794,66,600000.0
3334,59,69,0.0,0.023071754,55,250000.0
3335,67,67,0.004405286,0.005440794,65,625000.0
3336,60,77,0.0,0.004089355,42,400000.0
3337,53,57,0.0,0.000335357,50,60000.0
3338,67,79,0.017621145,0.01294879,62,1300000.0
3339,63,70,0.0,0.003218428,53,375000.0
3340,67,70,0.002202643,0.005440794,61,800000.0
3341,62,62,0.002202643,0.001626732,55,270000.0
3342,61,75,0.002202643,0.004940261,42,450000.0
3343,73,73,0.088105727,0.034972245,71,3700000.0
3344,59,68,0.0,0.001486583,50,200000.0
3345,61,78,0.004405286,0.023071754,50,500000.0
3346,61,81,0.004405286,0.006942394,52,475000.0
3347,61,68,0.002202643,0.002477639,65,350000.0
3348,60,67,0.002202643,0.002142282,55,210000.0
3349,69,70,0.013215859,0.011947724,56,1200000.0
3350,65,65,0.002202643,0.000875933,70,150000.0
3351,62,73,0.004405286,0.003989249,57,450000.0
3352,64,72,0.004405286,0.023071754,49,575000.0
3353,63,70,0.019577911,0.023071754,58,2481203.671
3354,66,66,0.0,0.003313529,59,500000.0
3355,66,85,0.026431718,0.017453588,68,1400000.0
3356,73,75,0.059471366,0.034471712,65,3300000.0
3357,63,63,0.00660793,0.003058257,63,290000.0
3358,71,78,0.015418502,0.023960518,67,2800000.0
3359,65,65,0.0,0.00400927,63,525000.0
3360,69,69,0.015418502,0.008944526,60,875000.0
3361,57,79,0.004405286,0.003273486,52,230000.0
3362,68,68,0.004405286,0.00453483,59,525000.0
3363,56,67,0.0,0.00113621,41,120000.0
3364,70,82,0.019823789,0.028965849,58,2800000.0
3365,54,62,0.0,0.000710757,55,100000.0
3366,61,61,0.002202643,0.001501599,55,250000.0
3367,64,67,0.002202643,0.004274552,63,475000.0
3368,60,72,0.004405286,0.003503731,54,375000.0
3369,68,69,0.004405286,0.009445059,58,1100000.0
3370,61,62,0.0,0.002077212,54,300000.0
3371,65,72,0.004405286,0.023071754,62,650000.0
3372,64,68,0.0,0.003393614,60,425000.0
3373,60,65,0.0,0.002492655,46,280000.0
3374,71,90,0.0,0.048987171,66,4400000.0
3375,66,66,0.011013216,0.003563795,71,500000.0
3376,68,69,0.004405286,0.008944526,67,1100000.0
3377,54,61,0.0,0.000555592,43,80000.0
3378,63,72,0.004405286,0.023071754,58,500000.0
3379,72,75,0.0,0.043981841,70,3900000.0
3380,54,68,0.0,0.00121129,46,120000.0
3381,60,72,0.0,0.002657831,52,375000.0
3382,67,67,0.0,0.002467628,68,375000.0
3383,56,62,0.0,0.001076146,54,130000.0
3384,57,62,0.0,0.001041109,47,140000.0
3385,61,86,0.00660793,0.007442927,58,550000.0
3386,67,69,0.002202643,0.007442927,63,950000.0
3387,60,60,0.002202643,0.001656764,54,160000.0
3388,64,81,0.002202643,0.023071754,65,975000.0
3389,67,74,0.00660793,0.00794346,62,900000.0
3390,61,63,0.004405286,0.002903092,59,325000.0
3391,66,66,0.002202643,0.001561663,59,260000.0
3392,65,65,0.015418502,0.023071754,60,400000.0
3393,57,62,0.002202643,0.001031098,45,120000.0
3394,64,71,0.0,0.003929185,60,550000.0
3395,63,74,0.004405286,0.023071754,59,550000.0
3396,62,68,0.0,0.002477639,63,350000.0
3397,72,74,0.013215859,0.02596265,70,3100000.0
3398,62,71,0.004405286,0.004339622,62,400000.0
3399,70,70,0.004405286,0.003658897,62,425000.0
3400,69,69,0.004405286,0.004815128,65,650000.0
3401,58,74,0.004405286,0.003348566,52,270000.0
3402,67,67,0.00660793,0.006942394,60,775000.0
3403,62,82,0.011013216,0.007442927,53,525000.0
3404,66,81,0.011013216,0.023071754,62,1300000.0
3405,64,75,0.0,0.005440794,64,650000.0
3406,60,75,0.002202643,0.004940261,53,400000.0
3407,58,68,0.002202643,0.001646754,53,180000.0
3408,55,64,0.0,0.000790842,54,110000.0
3409,67,84,0.00660793,0.023459985,69,1600000.0
3410,73,73,0.028634361,0.022959452,66,2300000.0
3411,62,62,0.0,0.001721834,52,230000.0
3412,66,66,0.00660793,0.005440794,58,650000.0
3413,60,60,0.002202643,0.000110117,64,20000.0
3414,70,70,0.011013216,0.012448257,63,1400000.0
3415,69,69,0.019823789,0.006942394,61,825000.0
3416,62,72,0.013215859,0.004689995,55,500000.0
3417,56,66,0.0,0.000845901,55,110000.0
3418,62,82,0.013215859,0.008443993,57,600000.0
3419,64,65,0.0,0.002752932,63,425000.0
3420,55,63,0.0,0.000880938,55,130000.0
3421,65,65,0.0,0.001967095,68,325000.0
3422,68,68,0.011013216,0.006942394,65,750000.0
3423,60,73,0.0,0.003643881,54,375000.0
3424,66,80,0.004405286,0.013949857,61,1400000.0
3425,66,73,0.004405286,0.023071754,46,900000.0
3426,66,72,0.004405286,0.008443993,62,875000.0
3427,65,67,0.0,0.003583817,58,550000.0
3428,80,80,0.019577911,0.023071754,76,2481203.671
3429,61,69,0.00660793,0.002878065,48,280000.0
3430,59,59,0.004405286,0.023071754,51,120000.0
3431,67,69,0.00660793,0.007442927,66,925000.0
3432,67,73,0.002202643,0.006441861,65,900000.0
3433,61,61,0.002202643,0.002087223,58,200000.0
3434,74,74,0.052863436,0.026963716,76,2800000.0
3435,62,67,0.0,0.002607777,59,350000.0
3436,66,69,0.015418502,0.00794346,60,825000.0
3437,54,74,0.0,0.001231311,42,110000.0
3438,75,75,0.09030837,0.042480241,77,4500000.0
3439,63,69,0.0,0.003018214,62,425000.0
3440,64,65,0.002202643,0.002787969,55,400000.0
3441,55,72,0.0,0.002192335,41,190000.0
3442,60,60,0.002202643,0.002087223,64,200000.0
3443,60,60,0.002202643,0.001776892,61,210000.0
3444,68,68,0.004405286,0.005941328,61,875000.0
3445,68,68,0.008810573,0.008944526,65,850000.0
3446,64,64,0.0,0.003038236,62,400000.0
3447,70,70,0.008810573,0.010446125,69,1400000.0
3448,55,68,0.0,0.001576679,41,130000.0
3449,66,74,0.002202643,0.006441861,63,825000.0
